datetime,Latitude,Longitude,State Name,County Name,CO,NO2,O3,SO2,hour,day_of_week,month,day_of_year,is_weekend,location_id
2024-01-21 09:00:00,42.953336,-82.456229,Michigan,St. Clair,,,,1.5,9,6,1,21,1,1304
2024-01-21 10:00:00,29.81453,-95.38769,Texas,Harris,0.2,,,,10,6,1,21,1,113
2024-01-21 10:00:00,33.45797,-112.04659,Arizona,Maricopa,0.4,,,,10,6,1,21,1,301
2024-01-21 10:00:00,33.48378,-112.14256,Arizona,Maricopa,,,0.009,,10,6,1,21,1,305
2024-01-21 10:00:00,33.99636,-117.4924,California,Riverside,0.2,,,,10,6,1,21,1,354
2024-01-21 10:00:00,34.06812,-117.52579,California,San Bernardino,,12.8,,,10,6,1,21,1,364
2024-01-21 10:00:00,34.25239,-119.143182,California,Ventura,,,0.019,,10,6,1,21,1,381
2024-01-21 10:00:00,36.819449,-119.716433,California,Fresno,0.163,,,,10,6,1,21,1,594
2024-01-21 10:00:00,39.464872,-74.448736,New Jersey,Atlantic,,,,0.0,10,6,1,21,1,867
2024-01-21 10:00:00,39.46619,-84.40256,Ohio,Butler,,,,0.0,10,6,1,21,1,868
2024-01-21 10:00:00,40.268963,-80.243995,Pennsylvania,Washington,,,0.03,,10,6,1,21,1,989
2024-01-21 10:00:00,40.57747,-105.07892,Colorado,Larimer,0.594,,,,10,6,1,21,1,1037
2024-01-21 10:00:00,41.170833,-73.194722,Connecticut,Fairfield,,,,0.2,10,6,1,21,1,1107
2024-01-21 10:00:00,41.247486,-95.973142,Nebraska,Douglas,,,0.029,,10,6,1,21,1,1115
2024-01-21 10:00:00,41.3014,-72.902871,Connecticut,New Haven,,,,0.2,10,6,1,21,1,1120
2024-01-21 10:00:00,41.606662,-87.304943,Indiana,Lake,,,,0.0,10,6,1,21,1,1160
2024-01-21 10:00:00,42.263955,-71.794322,Massachusetts,Worcester,,,,0.6,10,6,1,21,1,1235
2024-01-21 11:00:00,30.315406,-90.811383,Louisiana,Livingston,,1.3,,,11,6,1,21,1,150
2024-01-21 11:00:00,33.0752,-94.8474,Texas,Titus,,,,0.2,11,6,1,21,1,269
2024-01-21 11:00:00,35.614131,-97.475083,Oklahoma,Oklahoma,0.6,,,,11,6,1,21,1,487
2024-01-21 11:00:00,36.48947,-118.82915,California,Tulare,,,0.037,,11,6,1,21,1,564
2024-01-21 11:00:00,38.8577,-77.05922,Virginia,Arlington,0.2,,,,11,6,1,21,1,781
2024-01-21 11:00:00,40.78422,-111.931,Utah,Salt Lake,,,0.011,,11,6,1,21,1,1071
2024-01-21 11:00:00,41.093169,-83.423448,Ohio,Hancock,,,,3.0,11,6,1,21,1,1102
2024-01-21 11:00:00,41.705226,-76.512726,Pennsylvania,Bradford,,,0.038,,11,6,1,21,1,1179
2024-01-21 11:00:00,42.139996,-87.799227,Illinois,Cook,,,,0.2,11,6,1,21,1,1224
2024-01-21 11:00:00,45.13768,-93.207615,Minnesota,Anoka,,,0.034,,11,6,1,21,1,1425
2024-01-21 11:00:00,46.696431,-68.033006,Maine,Aroostook,,,,0.2,11,6,1,21,1,1454
2024-01-21 11:00:00,47.523355,-92.536305,Minnesota,Saint Louis,,,,0.0,11,6,1,21,1,1473
2024-01-21 12:00:00,18.009558,-66.627249,Puerto Rico,Ponce,0.1,,,,12,6,1,21,1,1
2024-01-21 12:00:00,25.785472,-80.284206,Florida,Miami-Dade,0.0,,,,12,6,1,21,1,23
2024-01-21 12:00:00,31.765685,-106.455227,Texas,El Paso,,,,0.8,12,6,1,21,1,186
2024-01-21 12:00:00,31.86247,-106.5473,Texas,El Paso,,,0.023,,12,6,1,21,1,191
2024-01-21 12:00:00,32.20739,-110.910619,Arizona,Pima,0.36,,,,12,6,1,21,1,209
2024-01-21 12:00:00,32.329111,-90.182722,Mississippi,Hinds,,,,1.0,12,6,1,21,1,214
2024-01-21 12:00:00,32.552824,-117.047345,California,San Diego,0.3,,,,12,6,1,21,1,234
2024-01-21 12:00:00,33.6878,-84.2905,Georgia,DeKalb,0.161,,,,12,6,1,21,1,327
2024-01-21 12:00:00,33.85275,-116.54101,California,Riverside,0.2,,,,12,6,1,21,1,344
2024-01-21 12:00:00,33.901389,-118.205,California,Los Angeles,0.2,,,,12,6,1,21,1,346
2024-01-21 12:00:00,33.92513,-117.95264,California,Orange,,3.2,,,12,6,1,21,1,349
2024-01-21 12:00:00,33.99958,-117.41601,California,Riverside,0.2,2.85,,,12,6,1,21,1,355
2024-01-21 12:00:00,36.512363,-97.845959,Oklahoma,Garfield,,,,0.0,12,6,1,21,1,569
2024-01-21 12:00:00,37.28342,-79.88452,Virginia,Roanoke,0.1,,,,12,6,1,21,1,627
2024-01-21 12:00:00,38.595607,-90.830618,Missouri,Saint Charles,,,,0.0,12,6,1,21,1,753
2024-01-21 12:00:00,40.341389,-111.713611,Utah,Utah,0.2,,,,12,6,1,21,1,1003
2024-01-21 12:00:00,40.38335,-75.9686,Pennsylvania,Berks,,,,0.7,12,6,1,21,1,1007
2024-01-21 12:00:00,40.628056,-75.341111,Pennsylvania,Northampton,,,,0.0,12,6,1,21,1,1044
2024-01-21 12:00:00,40.67025,-74.126081,New Jersey,Hudson,,,,0.4,12,6,1,21,1,1049
2024-01-21 12:00:00,40.73614,-73.82153,New York,Queens,,,0.035,,12,6,1,21,1,1060
2024-01-21 12:00:00,42.261669,-83.157893,Michigan,Wayne,,,,0.8,12,6,1,21,1,1234
2024-01-21 12:00:00,42.953336,-82.456229,Michigan,St. Clair,,,,1.5,12,6,1,21,1,1304
2024-01-21 12:00:00,44.310555,-84.891865,Michigan,Missaukee,,,0.038,,12,6,1,21,1,1387
2024-01-21 12:00:00,44.39308,-73.8589,New York,Essex,,,,0.6,12,6,1,21,1,1394
2024-01-21 12:00:00,64.84569,-147.727413,Alaska,Fairbanks North Star ,0.51,,,,12,6,1,21,1,1496
2024-01-21 13:00:00,30.227798,-93.579965,Louisiana,Calcasieu,,,0.029,,13,6,1,21,1,144
2024-01-21 13:00:00,30.35386,-97.69166,Texas,Travis,0.4,,,,13,6,1,21,1,152
2024-01-21 13:00:00,30.354944,-97.761803,Texas,Travis,,,,0.1,13,6,1,21,1,153
2024-01-21 13:00:00,30.356339,-81.635396,Florida,Duval,,,,0.8,13,6,1,21,1,154
2024-01-21 13:00:00,30.500642,-91.213556,Louisiana,West Baton Rouge,,,,-0.1,13,6,1,21,1,170
2024-01-21 13:00:00,33.485556,-86.915,Alabama,Jefferson,0.2,,,,13,6,1,21,1,306
2024-01-21 13:00:00,33.67649,-117.33098,California,Riverside,0.1,,,,13,6,1,21,1,326
2024-01-21 13:00:00,35.49453,-120.66617,California,San Luis Obispo,,1.9,,,13,6,1,21,1,475
2024-01-21 13:00:00,36.48324,-121.15688,California,San Benito,,,0.035,,13,6,1,21,1,563
2024-01-21 13:00:00,37.28342,-79.88452,Virginia,Roanoke,,,,1.1,13,6,1,21,1,627
2024-01-21 13:00:00,37.765946,-122.399044,California,San Francisco,,,0.028,,13,6,1,21,1,670
2024-01-21 13:00:00,38.397789,-87.773853,Illinois,Wabash,,,,1.5,13,6,1,21,1,726
2024-01-21 13:00:00,40.736389,-111.872222,Utah,Salt Lake,0.1,,,,13,6,1,21,1,1061
2024-01-21 13:00:00,41.771444,-72.679923,Connecticut,Hartford,,3.1,,,13,6,1,21,1,1188
2024-01-21 13:00:00,44.087397,-103.273777,South Dakota,Pennington,,4.1,,,13,6,1,21,1,1374
2024-01-21 13:00:00,46.696431,-68.033006,Maine,Aroostook,0.148,,,,13,6,1,21,1,1454
2024-01-21 13:00:00,47.568236,-122.308628,Washington,King,0.213,,,,13,6,1,21,1,1475
2024-01-21 13:00:00,48.392666,-102.910693,North Dakota,Williams,,,,4.0,13,6,1,21,1,1484
2024-01-21 14:00:00,32.380118,-104.262726,New Mexico,Eddy,,7.0,,,14,6,1,21,1,221
2024-01-21 14:00:00,32.676451,-96.87206,Texas,Dallas,,2.4,,,14,6,1,21,1,242
2024-01-21 14:00:00,33.217046,-117.396249,California,San Diego,,1.3,,,14,6,1,21,1,278
2024-01-21 14:00:00,33.41046,-112.00264,Arizona,Maricopa,0.6,,,,14,6,1,21,1,293
2024-01-21 14:00:00,33.720742,-84.357316,Georgia,Fulton,,,,0.9,14,6,1,21,1,330
2024-01-21 14:00:00,34.725352,-120.428717,California,Santa Barbara,,,0.037,,14,6,1,21,1,408
2024-01-21 14:00:00,36.204902,-95.976537,Oklahoma,Tulsa,0.2,,,,14,6,1,21,1,546
2024-01-21 14:00:00,37.814781,-122.282347,California,Alameda,0.3,,,,14,6,1,21,1,673
2024-01-21 14:00:00,37.936013,-122.026154,California,Contra Costa,,1.8,,,14,6,1,21,1,681
2024-01-21 14:00:00,38.921847,-77.013178,District Of Columbia,District of Columbia,,2.5,,,14,6,1,21,1,792
2024-01-21 14:00:00,39.12886,-84.50404,Ohio,Hamilton,,5.4,,,14,6,1,21,1,823
2024-01-21 14:00:00,40.146667,-79.902222,Pennsylvania,Washington,,,,1.3,14,6,1,21,1,980
2024-01-21 14:00:00,40.736389,-111.872222,Utah,Salt Lake,0.2,,,,14,6,1,21,1,1061
2024-01-21 14:00:00,42.393574,-83.431948,Michigan,Wayne,,4.1,,,14,6,1,21,1,1252
2024-01-21 14:00:00,42.474642,-70.970816,Massachusetts,Essex,,1.2,,,14,6,1,21,1,1259
2024-01-21 14:00:00,43.075371,-70.748017,New Hampshire,Rockingham,,,,1.6,14,6,1,21,1,1316
2024-01-21 15:00:00,27.863635,-82.623153,Florida,Pinellas,,,,1.2,15,6,1,21,1,57
2024-01-21 15:00:00,32.20739,-110.910619,Arizona,Pima,0.22,,,,15,6,1,21,1,209
2024-01-21 15:00:00,32.466389,-114.768611,Country Of Mexico,SONORA,,,0.032,,15,6,1,21,1,227
2024-01-21 15:00:00,32.80581,-97.356529,Texas,Tarrant,,7.5,,,15,6,1,21,1,251
2024-01-21 15:00:00,33.0928,-86.8072,Alabama,Shelby,,,,4.0,15,6,1,21,1,271
2024-01-21 15:00:00,34.10002,-117.49201,California,San Bernardino,0.0,,,,15,6,1,21,1,367
2024-01-21 15:00:00,34.725352,-120.428717,California,Santa Barbara,,,0.036,,15,6,1,21,1,408
2024-01-21 15:00:00,35.01708,-106.65739,New Mexico,Bernalillo,0.0,,,,15,6,1,21,1,430
2024-01-21 15:00:00,35.8652,-78.8197,North Carolina,Wake,0.253,,,,15,6,1,21,1,503
2024-01-21 15:00:00,36.8071,-108.69523,New Mexico,San Juan,,,0.0,,15,6,1,21,1,591
2024-01-21 15:00:00,37.687526,-121.784217,California,Alameda,,0.6,,,15,6,1,21,1,658
2024-01-21 15:00:00,37.68975,-121.77155,California,Alameda,,1.4,,,15,6,1,21,1,659
2024-01-21 15:00:00,37.954444,-87.321667,Indiana,Warrick,,,0.033,,15,6,1,21,1,684
2024-01-21 15:00:00,38.609338,-82.822512,Ohio,Scioto,,,,1.0,15,6,1,21,1,754
2024-01-21 15:00:00,38.74643,-121.26498,California,Placer,,1.6,,,15,6,1,21,1,768
2024-01-21 15:00:00,39.310833,-76.474444,Maryland,Baltimore,0.178,,,,15,6,1,21,1,844
2024-01-21 15:00:00,39.551279,-75.732015,Delaware,New Castle,,,,0.4,15,6,1,21,1,883
2024-01-21 15:00:00,39.850712,-88.933635,Illinois,Macon,,,,1.3,15,6,1,21,1,930
2024-01-21 15:00:00,39.934559,-75.125219,New Jersey,Camden,,,,0.7,15,6,1,21,1,944
2024-01-21 15:00:00,40.294178,-110.009732,Utah,Duchesne,,,0.035,,15,6,1,21,1,995
2024-01-21 15:00:00,40.375644,-80.169943,Pennsylvania,Allegheny,,,0.037,,15,6,1,21,1,1006
2024-01-21 15:00:00,40.386368,-104.73744,Colorado,Weld,0.342,,,,15,6,1,21,1,1008
2024-01-21 15:00:00,40.73614,-73.82153,New York,Queens,0.178,,,,15,6,1,21,1,1060
2024-01-21 15:00:00,40.961017,-73.139046,New York,Suffolk,0.135,,,,15,6,1,21,1,1090
2024-01-21 15:00:00,41.247486,-95.973142,Nebraska,Douglas,0.16,,,,15,6,1,21,1,1115
2024-01-21 15:00:00,42.312158,-83.091943,Michigan,Wayne,,,,1.5,15,6,1,21,1,1244
2024-01-21 15:00:00,45.786579,-108.45878,Montana,Yellowstone,,,,5.7,15,6,1,21,1,1442
2024-01-21 15:00:00,46.696431,-68.033006,Maine,Aroostook,0.148,,,,15,6,1,21,1,1454
2024-01-21 16:00:00,19.977467,-155.798067,Hawaii,Hawaii,,,,0.1,16,6,1,21,1,15
2024-01-21 16:00:00,29.566112,-82.26608,Florida,Alachua,,,0.039,,16,6,1,21,1,95
2024-01-21 16:00:00,32.06848,-81.04942,Georgia,Chatham,,,,0.8,16,6,1,21,1,201
2024-01-21 16:00:00,33.503833,-112.095767,Arizona,Maricopa,,,,0.4,16,6,1,21,1,308
2024-01-21 16:00:00,33.793713,-118.171019,California,Los Angeles,,,,0.0,16,6,1,21,1,337
2024-01-21 16:00:00,34.756189,-92.281296,Arkansas,Pulaski,,,,0.4,16,6,1,21,1,411
2024-01-21 16:00:00,36.8071,-108.69523,New Mexico,San Juan,,,,1.1,16,6,1,21,1,591
2024-01-21 16:00:00,36.85555,-76.30135,Virginia,Norfolk City,,,,0.9,16,6,1,21,1,597
2024-01-21 16:00:00,36.867125,-120.010158,California,Madera,,1.4,,,16,6,1,21,1,598
2024-01-21 16:00:00,37.765946,-122.399044,California,San Francisco,,5.6,,,16,6,1,21,1,670
2024-01-21 16:00:00,38.317813,-85.833322,Indiana,Floyd,,,,0.6,16,6,1,21,1,720
2024-01-21 16:00:00,38.595607,-90.830618,Missouri,Saint Charles,,,,0.0,16,6,1,21,1,753
2024-01-21 16:00:00,38.656429,-90.198348,Missouri,St. Louis City,,6.3,,,16,6,1,21,1,760
2024-01-21 16:00:00,39.739441,-75.557534,Delaware,New Castle,,,,0.5,16,6,1,21,1,905
2024-01-21 16:00:00,40.402328,-79.860973,Pennsylvania,Allegheny,0.148,,,,16,6,1,21,1,1011
2024-01-21 16:00:00,40.592543,-105.141122,Colorado,Larimer,,,0.024,,16,6,1,21,1,1039
2024-01-21 16:00:00,40.777145,-111.945849,Utah,Salt Lake,0.6,,,,16,6,1,21,1,1070
2024-01-21 16:00:00,41.322508,-95.938593,Nebraska,Douglas,,,,1.2,16,6,1,21,1,1122
2024-01-21 16:00:00,41.842649,-111.852199,Utah,Cache,,,0.022,,16,6,1,21,1,1202
2024-01-21 16:00:00,42.78943,-96.90383,South Dakota,Clay,,,0.037,,16,6,1,21,1,1285
2024-01-21 16:00:00,43.59901,-96.78331,South Dakota,Minnehaha,0.2,,,,16,6,1,21,1,1349
2024-01-21 16:00:00,44.373056,-110.830833,Wyoming,Teton,,1.7,,,16,6,1,21,1,1391
2024-01-21 16:00:00,44.37705,-68.2609,Maine,Hancock,0.135,,,,16,6,1,21,1,1392
2024-01-21 16:00:00,47.940861,-101.571583,North Dakota,Ward,,3.6,,,16,6,1,21,1,1481
2024-01-21 17:00:00,27.8492,-80.4554,Florida,Indian River,,,0.04,,17,6,1,21,1,55
2024-01-21 17:00:00,29.275381,-98.311692,Texas,Bexar,,5.9,,,17,6,1,21,1,88
2024-01-21 17:00:00,29.733726,-95.257593,Texas,Harris,,,0.02,,17,6,1,21,1,107
2024-01-21 17:00:00,29.827158,-94.988423,Texas,Harris,,,0.022,,17,6,1,21,1,114
2024-01-21 17:00:00,30.229653,-90.965628,Louisiana,Ascension,,,0.031,,17,6,1,21,1,145
2024-01-21 17:00:00,30.461981,-91.179219,Louisiana,East Baton Rouge,0.3,,,,17,6,1,21,1,165
2024-01-21 17:00:00,33.0752,-94.8474,Texas,Titus,,,,0.2,17,6,1,21,1,269
2024-01-21 17:00:00,33.3855,-110.867267,Arizona,Gila,,,,0.3,17,6,1,21,1,289
2024-01-21 17:00:00,33.4339,-82.0224,Georgia,Richmond,,,,0.3,17,6,1,21,1,298
2024-01-21 17:00:00,33.92513,-117.95264,California,Orange,0.2,,,,17,6,1,21,1,349
2024-01-21 17:00:00,34.54166,-119.79146,California,Santa Barbara,,0.7,,,17,6,1,21,1,400
2024-01-21 17:00:00,34.725352,-120.428717,California,Santa Barbara,,-0.2,,,17,6,1,21,1,408
2024-01-21 17:00:00,37.482934,-122.20337,California,San Mateo,,,0.032,,17,6,1,21,1,642
2024-01-21 17:00:00,37.897506,-97.492083,Kansas,Sedgwick,,,0.027,,17,6,1,21,1,677
2024-01-21 17:00:00,38.1936,-85.7119,Kentucky,Jefferson,0.37,,,,17,6,1,21,1,710
2024-01-21 17:00:00,38.63114,-90.28115,Missouri,St. Louis City,,10.1,,,17,6,1,21,1,758
2024-01-21 17:00:00,38.770081,-99.763424,Kansas,Trego,,,,0.0,17,6,1,21,1,772
2024-01-21 17:00:00,39.117219,-94.635605,Kansas,Wyandotte,,,,0.4,17,6,1,21,1,821
2024-01-21 17:00:00,39.800423,-75.57634,Delaware,New Castle,,,0.038,,17,6,1,21,1,921
2024-01-21 17:00:00,40.57747,-105.07892,Colorado,Larimer,,,0.002,,17,6,1,21,1,1037
2024-01-21 17:00:00,40.739264,-73.817694,New York,Queens,0.235,,,,17,6,1,21,1,1062
2024-01-21 17:00:00,41.855243,-87.75247,Illinois,Cook,,20.8,,,17,6,1,21,1,1205
2024-01-21 17:00:00,42.263955,-71.794322,Massachusetts,Worcester,0.208,,,,17,6,1,21,1,1235
2024-01-21 17:00:00,42.876907,-78.809526,New York,Erie,,4.5,,,17,6,1,21,1,1295
2024-01-21 17:00:00,43.59901,-96.78331,South Dakota,Minnehaha,,6.0,,,17,6,1,21,1,1349
2024-01-21 17:00:00,44.087397,-103.273777,South Dakota,Pennington,,,,0.0,17,6,1,21,1,1374
2024-01-21 17:00:00,44.980995,-93.273719,Minnesota,Hennepin,0.4,,,,17,6,1,21,1,1423
2024-01-21 17:00:00,46.933754,-96.85535,North Dakota,Cass,,5.0,,,17,6,1,21,1,1463
2024-01-21 18:00:00,19.509778,-155.913417,Hawaii,Hawaii,,,,1.3,18,6,1,21,1,11
2024-01-21 18:00:00,30.262347,-93.284906,Louisiana,Calcasieu,,,,1.0,18,6,1,21,1,147
2024-01-21 18:00:00,30.378287,-88.53393,Mississippi,Jackson,,,,-0.5,18,6,1,21,1,157
2024-01-21 18:00:00,32.06848,-81.04942,Georgia,Chatham,,,,0.6,18,6,1,21,1,201
2024-01-21 18:00:00,33.36985,-112.62068,Arizona,Maricopa,,8.0,,,18,6,1,21,1,288
2024-01-21 18:00:00,33.485556,-86.915,Alabama,Jefferson,,,,-0.1,18,6,1,21,1,306
2024-01-21 18:00:00,33.67649,-117.33098,California,Riverside,,2.9,,,18,6,1,21,1,326
2024-01-21 18:00:00,33.819305,-117.918759,California,Orange,,20.5,,,18,6,1,21,1,341
2024-01-21 18:00:00,34.48974,-120.04692,California,Santa Barbara,0.5,,,,18,6,1,21,1,397
2024-01-21 18:00:00,34.89405,-117.02471,California,San Bernardino,,6.3,,,18,6,1,21,1,423
2024-01-21 18:00:00,35.151699,-89.850249,Tennessee,Shelby,,,,-0.2,18,6,1,21,1,440
2024-01-21 18:00:00,36.035,-107.904167,New Mexico,San Juan,,0.4,,,18,6,1,21,1,519
2024-01-21 18:00:00,38.53445,-121.7734,California,Yolo,,,0.033,,18,6,1,21,1,743
2024-01-21 18:00:00,38.89477,-76.953426,District Of Columbia,District of Columbia,0.313,,,,18,6,1,21,1,786
2024-01-21 18:00:00,38.921847,-77.013178,District Of Columbia,District of Columbia,,9.6,,,18,6,1,21,1,792
2024-01-21 18:00:00,39.59575,-110.770111,Utah,Carbon,,,0.018,,18,6,1,21,1,890
2024-01-21 18:00:00,39.739441,-75.557534,Delaware,New Castle,,,0.03,,18,6,1,21,1,905
2024-01-21 18:00:00,40.462182,-74.429439,New Jersey,Middlesex,,9.5,,,18,6,1,21,1,1016
2024-01-21 18:00:00,40.691857,-80.299211,Pennsylvania,Beaver,,,0.023,,18,6,1,21,1,1053
2024-01-21 18:00:00,40.961017,-73.139046,New York,Suffolk,0.145,,,,18,6,1,21,1,1090
2024-01-21 18:00:00,41.247486,-95.973142,Nebraska,Douglas,0.16,,,,18,6,1,21,1,1115
2024-01-21 18:00:00,41.783083,-110.53788,Wyoming,Lincoln,,,,-0.1,18,6,1,21,1,1191
2024-01-21 18:00:00,42.120229,-72.584503,Massachusetts,Hampden,,5.0,,,18,6,1,21,1,1223
2024-01-21 18:00:00,42.228611,-83.208333,Michigan,Wayne,0.2,,,,18,6,1,21,1,1230
2024-01-21 18:00:00,42.719,-109.753,Wyoming,Sublette,,1.5,,,18,6,1,21,1,1276
2024-01-21 18:00:00,43.87483,-106.50974,Wyoming,Johnson,,0.5,,,18,6,1,21,1,1366
2024-01-21 18:00:00,45.496641,-122.602877,Oregon,Multnomah,,6.3,,,18,6,1,21,1,1433
2024-01-21 19:00:00,29.583047,-95.015544,Texas,Harris,,5.5,,,19,6,1,21,1,96
2024-01-21 19:00:00,29.8442,-93.9652,Texas,Jefferson,,,,0.0,19,6,1,21,1,117
2024-01-21 19:00:00,34.2439,-113.5586,Arizona,La Paz,,,0.029,,19,6,1,21,1,379
2024-01-21 19:00:00,35.331612,-118.999961,California,Kern,0.518,,,,19,6,1,21,1,460
2024-01-21 19:00:00,36.163962,-115.11393,Nevada,Clark,,20.0,,,19,6,1,21,1,540
2024-01-21 19:00:00,36.512363,-97.845959,Oklahoma,Garfield,,,,0.0,19,6,1,21,1,569
2024-01-21 19:00:00,37.08727,-88.60801,Kentucky,McCracken,,,,0.5,19,6,1,21,1,610
2024-01-21 19:00:00,37.682635,-121.442495,California,San Joaquin,,1.6,,,19,6,1,21,1,657
2024-01-21 19:00:00,37.97231,-122.520004,California,Marin,,3.4,,,19,6,1,21,1,687
2024-01-21 19:00:00,38.1936,-85.7119,Kentucky,Jefferson,0.48,,,,19,6,1,21,1,710
2024-01-21 19:00:00,38.548136,-82.731163,Kentucky,Greenup,,,,0.2,19,6,1,21,1,745
2024-01-21 19:00:00,39.846856,-88.923323,Illinois,Macon,,,,1.3,19,6,1,21,1,929
2024-01-21 19:00:00,40.747796,-80.316442,Pennsylvania,Beaver,,21.7,,,19,6,1,21,1,1066
2024-01-21 19:00:00,43.608056,-72.982778,Vermont,Rutland,0.5,,,,19,6,1,21,1,1351
2024-01-21 19:00:00,44.76323,-93.03255,Minnesota,Dakota,,,,0.8,19,6,1,21,1,1410
2024-01-21 19:00:00,47.22634,-122.46256,Washington,Pierce,,25.2,,,19,6,1,21,1,1468
2024-01-21 19:00:00,47.298611,-101.766944,North Dakota,Mercer,,,,0.9,19,6,1,21,1,1469
2024-01-21 20:00:00,30.500642,-91.213556,Louisiana,West Baton Rouge,,,0.03,,20,6,1,21,1,170
2024-01-21 20:00:00,32.710177,-117.142665,California,San Diego,,18.9,,,20,6,1,21,1,245
2024-01-21 20:00:00,34.19925,-118.53276,California,Los Angeles,,10.0,,,20,6,1,21,1,374
2024-01-21 20:00:00,35.236736,-101.787405,Texas,Potter,,,,0.3,20,6,1,21,1,450
2024-01-21 20:00:00,35.551868,-80.395039,North Carolina,Rowan,,10.5,,,20,6,1,21,1,482
2024-01-21 20:00:00,36.51364,-89.56093,Missouri,New Madrid,,,,0.0,20,6,1,21,1,571
2024-01-21 20:00:00,37.338135,-121.849783,California,Santa Clara,0.3,,,,20,6,1,21,1,632
2024-01-21 20:00:00,38.683304,-121.164457,California,Sacramento,,,0.029,,20,6,1,21,1,762
2024-01-21 20:00:00,39.396075,-89.809739,Illinois,Macoupin,,3.0,,,20,6,1,21,1,851
2024-01-21 20:00:00,40.146667,-79.902222,Pennsylvania,Washington,,22.8,,,20,6,1,21,1,980
2024-01-21 20:00:00,40.309722,-78.915,Pennsylvania,Cambria,0.7,,,,20,6,1,21,1,998
2024-01-21 20:00:00,42.09142,-77.20978,New York,Steuben,0.099,,,,20,6,1,21,1,1221
2024-01-21 20:00:00,42.921107,-78.765825,New York,Erie,0.175,,,,20,6,1,21,1,1300
2024-01-21 20:00:00,47.568236,-122.308628,Washington,King,0.244,,,,20,6,1,21,1,1475
2024-01-21 20:00:00,48.64193,-102.4018,North Dakota,Burke,,,,4.4,20,6,1,21,1,1489
2024-01-21 21:00:00,31.797813,-96.1031,Texas,Freestone,,,,0.3,21,6,1,21,1,190
2024-01-21 21:00:00,34.06659,-118.22688,California,Los Angeles,,8.6,,,21,6,1,21,1,362
2024-01-21 21:00:00,34.756189,-92.281296,Arkansas,Pulaski,,,0.032,,21,6,1,21,1,411
2024-01-21 21:00:00,35.01708,-106.65739,New Mexico,Bernalillo,0.0,,,,21,6,1,21,1,430
2024-01-21 21:00:00,36.1424,-86.7341,Tennessee,Davidson,,,,1.0,21,6,1,21,1,536
2024-01-21 21:00:00,36.50838,-89.56074,Missouri,New Madrid,,,,0.7,21,6,1,21,1,565
2024-01-21 21:00:00,37.08727,-88.60801,Kentucky,McCracken,,,,0.7,21,6,1,21,1,610
2024-01-21 21:00:00,37.28342,-79.88452,Virginia,Roanoke,0.2,,,,21,6,1,21,1,627
2024-01-21 21:00:00,37.97768,-87.596836,Indiana,Vanderburgh,0.2,,,,21,6,1,21,1,688
2024-01-21 21:00:00,38.45934,-82.64041,Kentucky,Boyd,,,,0.7,21,6,1,21,1,733
2024-01-21 21:00:00,38.75264,-90.44884,Missouri,Saint Louis,,8.2,,,21,6,1,21,1,769
2024-01-21 21:00:00,39.773913,-75.496513,Delaware,New Castle,,,0.027,,21,6,1,21,1,912
2024-01-21 21:00:00,39.810833,-86.114444,Indiana,Marion,0.285,,,,21,6,1,21,1,923
2024-01-21 21:00:00,40.341023,-80.596635,West Virginia,Brooke,,,,0.0,21,6,1,21,1,1002
2024-01-21 21:00:00,40.386368,-104.73744,Colorado,Weld,0.41,,,,21,6,1,21,1,1008
2024-01-21 21:00:00,40.56333,-78.919972,Pennsylvania,Indiana,,,,0.0,21,6,1,21,1,1035
2024-01-21 21:00:00,40.691857,-80.299211,Pennsylvania,Beaver,,,0.003,,21,6,1,21,1,1053
2024-01-21 21:00:00,41.823283,-90.211982,Iowa,Clinton,,,,4.8,21,6,1,21,1,1197
2024-01-21 21:00:00,42.325186,-71.056061,Massachusetts,Suffolk,0.346,,,,21,6,1,21,1,1245
2024-01-21 21:00:00,48.465253,-102.894086,North Dakota,Williams,,,,4.0,21,6,1,21,1,1486
2024-01-21 21:00:00,48.64193,-102.4018,North Dakota,Burke,,2.3,,,21,6,1,21,1,1489
2024-01-21 21:00:00,64.84569,-147.727413,Alaska,Fairbanks North Star ,0.504,,,,21,6,1,21,1,1496
2024-01-21 22:00:00,18.420089,-66.150615,Puerto Rico,Bayamon,,,0.012,,22,6,1,21,1,4
2024-01-21 22:00:00,25.785472,-80.284206,Florida,Miami-Dade,,4.8,,,22,6,1,21,1,23
2024-01-21 22:00:00,29.997696,-90.411095,Louisiana,St. Charles,,,,11.0,22,6,1,21,1,126
2024-01-21 22:00:00,32.194671,-111.033167,Arizona,Pima,0.293,,,,22,6,1,21,1,207
2024-01-21 22:00:00,32.985428,-117.082198,California,San Diego,,6.1,,,22,6,1,21,1,264
2024-01-21 22:00:00,33.1324,-96.786419,Texas,Collin,,,0.024,,22,6,1,21,1,273
2024-01-21 22:00:00,33.45797,-112.04659,Arizona,Maricopa,,27.0,,,22,6,1,21,1,301
2024-01-21 22:00:00,36.597442,-119.503659,California,Fresno,,2.8,,,22,6,1,21,1,579
2024-01-21 22:00:00,36.819449,-119.716433,California,Fresno,,3.8,,,22,6,1,21,1,594
2024-01-21 22:00:00,37.74743,-113.055525,Utah,Iron,,,0.012,,22,6,1,21,1,669
2024-01-21 22:00:00,38.10525,-90.29842,Missouri,Jefferson,,,,1.0,22,6,1,21,1,702
